genomic.fna,7,20409206,89459
genomic.fna,5,621900495,2683910
genomic.fna,10,527752,3339
genomic.fna,10,266942,3339
genomic.fna,10,209382,3339
genomic.fna,10,206235,3339
genomic.fna,10,201983,3339
genomic.fna,10,200987,3339
genomic.fna,10,200284,3339
genomic.fna,10,199057,3339
genomic.fna,10,198234,3339
genomic.fna,10,197934,3339
genomic.fna,10,197272,3339
genomic.fna,10,196850,3339
genomic.fna,10,196144,3339
genomic.fna,10,206617,3339
genomic.fna,10,198846,3339
genomic.fna,10,195643,3339
genomic.fna,10,195370,3339
genomic.fna,10,195398,3339
genomic.fna,10,194628,3339
genomic.fna,10,194464,3339
genomic.fna,10,194822,3339
genomic.fna,10,194314,3339
genomic.fna,10,194632,3339
genomic.fna,10,194105,3339
genomic.fna,10,194107,3339
genomic.fna,10,193896,3339
genomic.fna,10,193945,3339
genomic.fna,10,194423,3339
genomic.fna,10,193962,3339
genomic.fna,10,194212,3339
genomic.fna,10,11085,32
genomic.fna,10,2133,32
genomic.fna,10,1518,32
genomic.fna,10,1372,32
genomic.fna,10,1433,32
genomic.fna,10,1384,32
genomic.fna,10,1400,32
genomic.fna,10,1383,32
genomic.fna,10,1383,32
genomic.fna,10,1377,32
genomic.fna,10,1435,32
genomic.fna,10,1371,32
genomic.fna,10,1435,32
genomic.fna,10,1388,32
genomic.fna,10,1391,32
genomic.fna,10,1457,32
genomic.fna,10,1387,32
genomic.fna,10,1406,32
genomic.fna,10,1450,32
genomic.fna,10,1403,32
genomic.fna,10,1420,32
genomic.fna,10,1375,32
genomic.fna,10,1378,32
genomic.fna,10,1468,32
genomic.fna,10,1402,32
genomic.fna,10,1438,32
genomic.fna,10,1420,32
genomic.fna,10,1445,32
genomic.fna,10,1420,32
genomic.fna,10,1388,32
genomic.fna,10,4300231,27037
genomic.fna,10,4705874,27037
genomic.fna,10,3909274,27037
genomic.fna,10,3108960,27037
genomic.fna,10,2754152,27037
genomic.fna,10,2769854,27037
genomic.fna,10,2693028,27037
genomic.fna,10,2640333,27037
genomic.fna,10,2527815,27037
genomic.fna,10,2436704,27037
genomic.fna,10,2384718,27037
genomic.fna,10,2328833,27037
genomic.fna,10,2344154,27037
genomic.fna,10,2476296,27037
genomic.fna,10,2439075,27037
genomic.fna,10,2404970,27037
genomic.fna,10,2391211,27037
genomic.fna,10,2390384,27037
genomic.fna,10,2406506,27037
genomic.fna,10,2357654,27037
genomic.fna,10,2383666,27037
genomic.fna,10,2433695,27037
genomic.fna,10,2494757,27037
genomic.fna,10,2427424,27037
genomic.fna,10,2379235,27037
genomic.fna,10,2359814,27037
genomic.fna,10,2379782,27037
genomic.fna,10,2439109,27037
genomic.fna,10,2406585,27037
genomic.fna,10,2364696,27037
genomic.fna,10,496230,2875
genomic.fna,10,189415,2875
genomic.fna,10,173547,2875
genomic.fna,10,170247,2875
genomic.fna,10,167995,2875
genomic.fna,10,166889,2875
genomic.fna,10,165416,2875
genomic.fna,10,164836,2875
genomic.fna,10,164583,2875
genomic.fna,10,164282,2875
genomic.fna,10,164227,2875
genomic.fna,10,163180,2875
genomic.fna,10,163405,2875
genomic.fna,10,163543,2875
genomic.fna,10,162720,2875
genomic.fna,10,162270,2875
genomic.fna,10,162309,2875
genomic.fna,10,162218,2875
genomic.fna,10,162934,2875
genomic.fna,10,161742,2875
genomic.fna,10,162311,2875
genomic.fna,10,161830,2875
genomic.fna,10,162106,2875
genomic.fna,10,161518,2875
genomic.fna,10,164151,2875
genomic.fna,10,167773,2875
genomic.fna,10,163664,2875
genomic.fna,10,161077,2875
genomic.fna,10,158244,2875
genomic.fna,10,157342,2875
genomic.fna,10,122064,815
genomic.fna,10,37692,815
genomic.fna,10,30767,815
genomic.fna,10,28475,815
genomic.fna,10,27317,815
genomic.fna,10,26021,815
genomic.fna,10,25616,815
genomic.fna,10,25139,815
genomic.fna,10,24751,815
genomic.fna,10,24121,815
genomic.fna,10,24015,815
genomic.fna,10,24011,815
genomic.fna,10,23833,815
genomic.fna,10,23735,815
genomic.fna,10,23490,815
genomic.fna,10,23496,815
genomic.fna,10,23445,815
genomic.fna,10,23367,815
genomic.fna,10,23447,815
genomic.fna,10,23305,815
genomic.fna,10,23476,815
genomic.fna,10,23211,815
genomic.fna,10,23290,815
genomic.fna,10,23402,815
genomic.fna,10,23287,815
genomic.fna,10,23357,815
genomic.fna,10,23353,815
genomic.fna,10,23348,815
genomic.fna,10,23279,815
genomic.fna,10,23270,815
genomic.fna,10,1844358,13674
genomic.fna,10,1442475,13674
genomic.fna,10,1095110,13674
genomic.fna,10,1052449,13674
genomic.fna,10,1050118,13674
genomic.fna,10,1040038,13674
genomic.fna,10,1045831,13674
genomic.fna,10,1037448,13674
genomic.fna,10,1050704,13674
genomic.fna,10,1037559,13674
genomic.fna,10,1045644,13674
genomic.fna,10,1045009,13674
genomic.fna,10,1044837,13674
genomic.fna,10,1041063,13674
genomic.fna,10,1043577,13674
genomic.fna,10,1035759,13674
genomic.fna,10,1044789,13674
genomic.fna,10,1039821,13674
genomic.fna,10,1048852,13674
genomic.fna,10,1042431,13674
genomic.fna,10,1039785,13674
genomic.fna,10,1035488,13674
genomic.fna,10,1041857,13674
genomic.fna,10,1050581,13674
genomic.fna,10,1039378,13674
genomic.fna,10,1035911,13674
genomic.fna,10,1040282,13674
genomic.fna,10,1043029,13674
genomic.fna,10,1041842,13674
genomic.fna,10,1036828,13674
genomic.fna,10,634424,4135
genomic.fna,10,306391,4135
